1046.15385, 1.66058
430.76923, 19.64642
430.76923, 0.28694
369.23077, 0.48277
369.23077, 0.66189
369.23077, 0.88324
984.61538, 1.28746
492.30769, 0.82820
369.23077, 0.83542
430.76923, 13.75575
492.30769, 1.27030
1169.23077, 1.33001
430.76923, 3.55564
492.30769, 0.68565
430.76923, 0.61297
430.76923, 0.48104
430.76923, 1.14001
369.23077, 11.88042
430.76923, 1.34031
430.76923, 1.84188
369.23077, 1.80723
430.76923, 1.95136
430.76923, 1.88157
553.84615, 1.79973
307.69231, 3.25822
430.76923, 1.04183
369.23077, 1.11842
492.30769, 1.39712
430.76923, 0.90689
492.30769, 20.71687
430.76923, 16.75381
184.61538, 0.77238
430.76923, 0.52060
492.30769, 0.50573
676.92308, 3.55961
492.30769, 3.58708
1292.30769, 0.23823
430.76923, 0.36866
1353.84615, 0.27452
553.84615, 11.60579
307.69231, 0.29587
246.15385, 0.91393
1415.38462, 0.20148
1353.84615, 0.83401
492.30769, 0.31494
430.76923, 5.70916
184.61538, 0.93416
492.30769, 8.53368
430.76923, 1.73722
307.69231, 0.54015
184.61538, 0.34199
1169.23077, 0.27859
1784.61538, 0.48800
492.30769, 11.44075
246.15385, 0.26098
184.61538, 1.22258
307.69231, 0.31894
1353.84615, 0.31145
1415.38462, 0.24979
430.76923, 4.48958
246.15385, 5.46017
1661.53846, 1.99034
246.15385, 0.14507
492.30769, 1.75046
246.15385, 0.52934
61.53846, 0.22147
1169.23077, 6.03261
492.30769, 1.78209
1353.84615, 0.16009
1907.69231, 2.18726
430.76923, 4.19054
307.69231, 0.13990
2769.23077, 0.45554
676.92308, 0.14262
492.30769, 1.34270
492.30769, 0.55322
1230.76923, 0.65484
492.30769, 0.38196
492.30769, 0.50187
430.76923, 2.04353
492.30769, 1.25549
430.76923, 0.15651
492.30769, 0.77326
430.76923, 0.19187
369.23077, 0.23245
430.76923, 20.12795
492.30769, 2.76014
492.30769, 2.49466
184.61538, 0.35856
430.76923, 0.73456
246.15385, 1.65844
492.30769, 0.58399
1292.30769, 1.60973
369.23077, 0.46480
1353.84615, 0.30726
430.76923, 1.53161
492.30769, 0.23541
492.30769, 0.19484
123.07692, 0.27845
430.76923, 6.11832
1292.30769, 0.20611
1415.38462, 0.52621
430.76923, 2.55254
430.76923, 0.49287
1292.30769, 0.67546
492.30769, 0.21021
369.23077, 0.43226
307.69231, 16.34207
246.15385, 0.23706
1169.23077, 8.30604
430.76923, 4.07333
246.15385, 0.22045
1415.38462, 0.26992
430.76923, 1.83600
